AttributeNum,DiscreteRatio,JointInf,Size,Totcorr,Mean1,Mean2,Mean3,Mean4,Std1,Std2,Std3,Std4,Median1,Median2,Median3,Median4,Min1,Min2,Min3,Min4,Max1,Max2,Max3,Max4,Skew1,Skew2,Skew3,Skew4,Entropy1,Entropy2,Entropy3,Entropy4,PCAJointInf,n_components,covariance_type0,covariance_type1,covariance_type2,covariance_type3
11.0,0.09090909090909091,9.008428622070593,515.0,55.0917552646551,198329.41725820635,961.5794917219523,570.3779254283953,365.16860501669265,198329.41725820635,961.5794917219523,570.3779254283953,365.16860501669265,-8569.094911495693,409.831118309964,20.81356184509927,-80.82437386481386,-341272.29828585504,-2187.518255829167,-3943.245999023384,-1707.8550814542436,345961.7719440824,2376.4005353128105,5077.818514337739,1793.0310455823035,-1.2213728377714837e-05,-1.0668517137438749,0.8668824203700011,1.7792537434646445,9.008428622070593,9.008428622070593,9.008428622070593,9.008428622070593,9.008428622070593,3.0,0.0,0.0,0.0,1.0
11.0,0.0,9.424166288818261,687.0,52.59572855227552,533382.833335278,685.2569010120421,483.3680098331111,321.96780479439866,533382.833335278,685.2569010120421,483.3680098331111,321.96780479439866,-5637.907781701008,-183.21547593242863,172.00823885215655,-59.418763779074794,-916763.6780872622,-1482.4855075228897,-1101.1910179864017,-829.3386783158955,944752.7488943816,2778.4420122172214,2351.3860474015123,4575.8505881653455,0.04802603962225671,2.2130657230925803,-0.2849320448567781,4.81661063204185,9.424166288818261,9.424166288818261,9.424166288818261,9.424166288818261,9.424166288818261,3.0,0.0,1.0,0.0,0.0
11.0,0.0,9.955649907528347,993.0,52.95206312211004,231275.17956545923,873.6801305125508,421.78359272853726,350.1826325099206,231275.17956545923,873.6801305125508,421.78359272853726,350.1826325099206,5428.990214501831,-394.9647171093555,-87.25609955634644,8.668556925917484,-387118.3322060771,-1601.3232246022403,-1847.6925545933766,-2033.1397425940586,398663.05442233814,2597.2978681022273,2154.401699614822,3495.471651560746,0.030349264274532058,1.4752398133274198,0.6128442295526652,2.039325105498659,9.955649907528347,9.955649907528347,9.955649907528347,9.955649907528347,9.955649907528347,3.0,0.0,0.0,0.0,1.0
11.0,0.0,9.611024797307312,782.0,56.48600852884453,637439.2899645568,928.9413776936101,522.6676266892549,320.9777276816946,637439.2899645568,928.9413776936101,522.6676266892549,320.9777276816946,-481.0951461220211,-340.36581252110625,-217.60095689864733,11.041712423751115,-1044981.8857477792,-1210.443865821837,-1083.9844119384811,-1076.9964019575823,1086126.905099695,2499.9444837402298,1110.2153020202154,1541.5092169815484,0.006722214971474997,1.0904209275547434,0.08530200647028832,0.2536414265487247,9.611024797307312,9.611024797307312,9.611024797307312,9.611024797307312,9.611024797307312,4.0,0.0,0.0,1.0,0.0
11.0,0.0,9.238404739325029,604.0,52.5207454797786,747683.039084413,623.6529525117074,433.3397674551709,389.4920287303253,747683.039084413,623.6529525117074,433.3397674551709,389.4920287303253,-551.2514726599667,72.52874453082148,178.49702502351408,-21.637925843392004,-1327355.7368577446,-2439.1597594364944,-979.9301927402247,-2047.7440625126742,1346971.9994858839,3043.074094384129,980.2348856865325,4488.949011309301,-0.02011201642310009,-1.9974679867287966,-0.05690931933306138,3.1326840310794686,9.238404739325029,9.238404739325029,9.238404739325029,9.238404739325029,9.238404739325029,6.0,1.0,0.0,0.0,0.0
11.0,0.09090909090909091,9.164906926675588,574.0,51.61730934771137,869088.0683905297,1042.7789033168015,668.8082765895203,441.72338464513234,869088.0683905297,1042.7789033168015,668.8082765895203,441.72338464513234,24544.98347110927,148.1985668376705,-355.83087376753247,18.432381611947562,-1493784.3258432532,-2063.0524142684335,-1181.4645470980881,-1539.413007578116,1511825.7880025303,19370.729252120687,7441.53065989338,2308.3630880284045,-0.011985064018379026,10.91447656711642,2.860403363205037,1.2530152906020813,9.164906926675588,9.164906926675588,9.164906926675588,9.164906926675588,9.164906926675588,4.0,1.0,0.0,0.0,0.0
49.0,0.0,9.638435913990387,797.0,437.50037919228,13.091114499697278,10.848889643277381,6.2452655447407315,5.740518877262833,13.091114499697278,10.848889643277381,6.2452655447407315,5.740518877262833,-4.640668162573436,0.509898324457114,-1.3267286520363575,-1.2882279688247764,-11.418566551018262,-86.67866706464287,-22.604640097320825,-15.949723481526197,99.65098745134974,90.92103956548603,56.76202811186952,57.41434601555608,3.0355004545442865,-0.18123447274849283,2.533101789693282,3.2089068673311933,9.638435913990387,9.638435913990387,9.638435913990387,9.638435913990387,9.638435913990387,6.0,0.0,0.0,1.0,0.0
58.0,0.017241379310344827,9.768129812748876,962.0,113.99202813668528,742.2768779649807,266.28403264331195,40.227925526357566,3.495253341216096,742.2768779649807,266.28403264331195,40.227925526357566,3.495253341216096,-207.32314385556123,30.686128448095076,-2.07811130087733,-0.7082270732077611,-295.9612250665164,-2907.024343317367,-320.78895540105725,-3.0623321197310456,12564.344029802665,6004.14315654913,973.9412229565773,32.33503159099505,9.146785543288399,9.957925757327311,18.2556612808626,5.634276107508238,9.768129812748876,9.773155246071264,9.773155246071264,9.773155246071264,9.773155246071264,5.0,1.0,0.0,0.0,0.0
29.0,0.0,9.285402218862183,624.0,251.96942057174468,6780.390317258085,4253.760336615276,3203.9549106137633,2888.367214867947,6780.390317258085,4253.760336615276,3203.9549106137633,2888.367214867947,710.4519750525476,-54.936556872401574,-239.04914402171048,-103.07864893528324,-13473.0304865274,-8687.638678435807,-7455.773340689798,-7262.697515787455,15870.206798096926,11070.952938583232,10079.628743046887,7714.753850640906,0.015129849350093712,0.30033857169124417,0.4507362647203132,0.07633583453840066,9.285402218862183,9.285402218862183,9.285402218862183,9.285402218862183,9.285402218862183,5.0,0.0,0.0,0.0,1.0
41.0,0.024390243902439025,9.38370429247408,668.0,321.2409541345345,4.638092805711418,2.759976226693259,1.2286790181660765,1.1811104512374104,4.638092805711418,2.759976226693259,1.2286790181660765,1.1811104512374104,-0.9707696020562879,-0.8263163067709478,-0.043820672861900625,0.006617412032577667,-8.3930804042673,-4.687756392974964,-2.9811954849516424,-3.5030127269916416,11.706866236740435,7.461572292383732,4.874034726777458,3.7086432877479787,0.6148574554336051,0.7861865914898236,0.1940361346425636,-0.052196489096890564,9.38370429247408,9.38370429247408,9.38370429247408,9.38370429247408,9.38370429247408,2.0,1.0,0.0,0.0,0.0
41.0,0.024390243902439025,9.577428828035869,764.0,324.3256267391262,4.8857919240805945,2.4701310690646454,1.2222062789037451,1.200711813521234,4.8857919240805945,2.4701310690646454,1.2222062789037451,1.200711813521234,-0.024845379020451093,-0.08968756987614887,0.023457690646342726,0.049401765905169565,-9.804496880182588,-6.034071846774574,-3.4036366880426168,-3.1449515659052603,9.885723706070346,6.082849475583047,4.15815564497737,3.435560447835602,0.05761032764721218,0.025260452576243413,-0.0354411731925409,-0.07784541596494526,9.577428828035869,9.577428828035869,9.577428828035869,9.577428828035869,9.577428828035869,2.0,0.0,0.0,0.0,1.0
7.0,0.8571428571428571,6.5402239289418675,120.0,4.296290067116857,1.8534709799480298,0.7815005979132128,0.5559020313799936,0.4805714802190278,1.8534709799480298,0.7815005979132128,0.5559020313799936,0.4805714802190278,0.717403623311607,0.23617221617204656,-0.041634525978446114,-0.1506204986778855,-2.9235507702912353,-0.9972367533315756,-0.903488992314524,-0.6668128656829926,3.118225315573931,1.2506546936219838,1.07078691642238,1.224040788168001,-0.12465128825037998,0.19119281845541602,0.49732350306927453,0.9625173834831307,6.5402239289418675,6.5402239289418675,6.556890595608534,6.556890595608534,6.556890595608534,5.0,1.0,0.0,0.0,0.0
7.0,0.8571428571428571,6.5402239289418675,120.0,4.276359207356863,1.8882627588559575,0.6703829551317967,0.5415493066984989,0.5342826265921987,1.8882627588559575,0.6703829551317967,0.5415493066984989,0.5342826265921987,0.7221256932036375,-0.2150644261574809,-0.17625671081037836,0.05428565415540549,-2.951424671672835,-0.9168311017045441,-0.7759323781969872,-0.9686118946348132,3.183733646507539,1.1124661459686005,1.1111788040571624,1.1637978503559923,-0.12336708876649083,0.2910494545091461,0.6056933550616567,0.13187194716649797,6.5402239289418675,6.556890595608534,6.556890595608534,6.556890595608534,6.556890595608534,2.0,1.0,0.0,0.0,0.0
18.0,0.05555555555555555,9.555209773664219,772.0,36.37263125345782,74.94629056126634,63.39966656814,23.954035122726225,9.849297684221717,74.94629056126634,63.39966656814,23.954035122726225,9.849297684221717,-19.86260996730659,3.395391362639883,-15.486704389823823,-1.8885177549829102,-24.664310317870527,-772.5973982800721,-20.647258122188006,-15.701232452455901,1524.5132513789936,905.8812812280001,72.76565664565443,30.0447681072583,12.862809937617545,-2.590166760785205,0.739773152621228,0.8968985528247775,9.555209773664219,9.555209773664219,9.555209773664219,9.555209773664219,9.555209773664219,5.0,1.0,0.0,0.0,0.0
71.0,0.647887323943662,9.560949419513639,775.0,77.48707633658593,104.36724695961719,74.0971655945881,24.132183276006433,14.424995117059844,104.36724695961719,74.0971655945881,24.132183276006433,14.424995117059844,-28.080689027876755,0.5007722436510784,-16.736958753228024,2.0737687604681163,-31.754227980347725,-793.4315602921372,-20.165033250939512,-81.51758658927659,1842.99005476969,1353.8485605600029,75.2457540878968,142.59890251092514,10.688191340488885,3.7458997856637217,0.7634554578583084,3.304349311787162,9.560949419513639,9.560949419513639,9.560949419513639,9.560949419513639,9.560949419513639,5.0,0.0,0.0,0.0,1.0
21.0,0.09523809523809523,6.5330771910539935,98.0,7.509949204188586,8.245234796342906,2.2259116386322533,1.997013122730286,1.5802461167814605,8.245234796342906,2.2259116386322533,1.997013122730286,1.5802461167814605,-1.7810310605750188,-0.36709805846995713,-0.8799673642280144,-0.22883714779777242,-7.949359256264818,-3.5594681194079993,-3.1642228695583223,-2.436737564120587,22.28530482603217,5.895528423112012,4.281147229794779,2.836407910230511,0.9901684995970568,0.7804567150120921,0.7328567977328286,0.17362574409100695,6.5534853543192995,6.5534853543192995,6.5534853543192995,6.5534853543192995,6.5534853543192995,5.0,0.0,1.0,0.0,0.0
21.0,0.7142857142857143,7.938067278128837,248.0,17.979132547127477,10.882362387993897,2.5346641781730175,2.3829276551577694,1.9042259748757435,10.882362387993897,2.5346641781730175,2.3829276551577694,1.9042259748757435,-1.4122509750596792,-0.2575284624609976,-0.28832952184369387,-0.2918831536255244,-10.62052149479208,-5.613533978538914,-4.77188133163567,-4.888899689243845,34.784156214026446,6.801247847875108,5.965125211150686,6.60784718234364,1.3389791678386624,0.08831262141915627,0.287060486704905,0.8906098798138806,7.938067278128837,7.938067278128837,7.938067278128837,7.938067278128837,7.938067278128837,6.0,0.0,0.0,1.0,0.0
21.0,0.7142857142857143,9.230593984408898,609.0,18.640606765243767,17.384163859809096,13.057732797009042,2.9035484256823185,2.073605941787624,17.384163859809096,13.057732797009042,2.9035484256823185,2.073605941787624,-2.944962532625748,-4.16180072533154,0.3063079706691997,0.04624289999307697,-18.803428375292004,-15.91666037453952,-6.2457842191987485,-6.014241902760386,349.98582902289826,45.015440673013856,8.863584143887248,7.226729249042881,13.620115652229794,0.9791066073934169,-0.12106018322247195,-0.0645006374811116,9.230593984408898,9.230593984408898,9.230593984408898,9.230593984408898,9.230593984408898,5.0,0.0,0.0,1.0,0.0
21.0,0.14285714285714285,9.926295994781203,973.0,41.313958932282105,231.33308767126104,193.63191350410628,68.44412684072736,10.532049792517151,231.33308767126104,193.63191350410628,68.44412684072736,10.532049792517151,-76.60080335071544,-15.754475446499502,-20.322008869083156,-1.8100173234897199,-243.20190270007467,-407.24303914477986,-202.5333564941638,-24.644176530146282,1836.0827372127308,978.3669839319291,209.86191989908605,43.38985324052341,2.3255977944631248,3.846832862592719,1.157032708410444,0.6950984999545785,9.926295994781203,9.926295994781203,9.926295994781203,9.926295994781203,9.926295994781203,3.0,0.0,1.0,0.0,0.0
5.0,0.2,8.496225690773228,748.0,8.52901228767089,1459.9212733580216,19.092674373094287,7.311349827591704,0.39765539562280033,1459.9212733580216,19.092674373094287,7.311349827591704,0.39765539562280033,-378.81375331610195,-3.584472014683719,-1.7219708351388672,-0.16215356430062014,-1128.956178740806,-52.67112178091077,-16.820766512450913,-0.9664604093607391,11121.46482393289,63.28551940451246,53.111456576541904,0.9914601936634786,3.2108876992259336,0.8259285176607686,1.3537911617117189,1.040928245714067,8.496225690773228,8.496225690773228,8.496225690773228,8.496225690773228,8.496225690773228,2.0,0.0,0.0,0.0,1.0
10.0,0.1,8.123843678991825,683.0,13.139917922165502,7.016842902655844,2.2611400555534735,2.0742715520879833,1.7764101029214745,7.016842902655844,2.2611400555534735,2.0742715520879833,1.7764101029214745,-4.294097893121105,0.16914067574692251,-0.014724560306045778,0.01839546318533479,-6.512266172324663,-6.811935781922973,-5.960461464921572,-7.141841259943329,18.07830558833655,9.50132021846688,7.546498490688238,9.817342759200299,0.900836992744306,0.21947422781261702,-0.047824089161784204,0.2238194485222196,8.129907675258409,8.132835932945085,8.132835932945085,8.132835932945085,8.132835932945085,2.0,0.0,1.0,0.0,0.0
10.0,0.1,8.123843678991825,683.0,13.139917922165502,7.016842902655842,2.2611400555534735,2.0742715520879846,1.7764101029214736,7.016842902655842,2.2611400555534735,2.0742715520879846,1.7764101029214736,-4.2940978931211085,0.1691406757469315,-0.014724560306044092,0.018395463185334457,-6.512266172324663,-6.811935781922956,-5.9604614649215435,-7.141841259943325,18.078305588336544,9.501320218466864,7.546498490688224,9.817342759200312,0.9008369927443061,0.21947422781262052,-0.047824089161786064,0.22381944852222124,8.129907675258409,8.132835932945085,8.132835932945085,8.132835932945085,8.132835932945085,2.0,0.0,1.0,0.0,0.0
10.0,0.2,8.045343758099545,286.0,6.433901912830811,2.8190529930242954,2.220937240747583,1.8273930605652822,1.5909980628012252,2.8190529930242954,2.220937240747583,1.8273930605652822,1.5909980628012252,0.43870869197859014,-0.1533698505931961,-0.09801034115701782,-0.15901013840347192,-4.392093441249057,-3.274381165235094,-3.654966200913417,-3.3822808707170946,6.779132449796688,3.3810301568589836,5.0120167258862605,3.828870632675825,0.14571992033828537,0.10489728115869126,0.21413555869293469,-0.039883480136654825,8.066322779078567,8.066322779078567,8.068962245869347,8.075955252862354,8.082948259855362,1.0,1.0,0.0,0.0,0.0
6.0,0.3333333333333333,6.221928094887357,80.0,4.275880297483033,5.031626110350698,0.8412390612757923,0.7329153135131906,0.6804917835104277,5.031626110350698,0.8412390612757923,0.7329153135131906,0.6804917835104277,-0.6574235162733117,-0.18168732357747025,-0.08814316328903093,0.042461186765804695,-10.71776663490756,-1.4482391397917416,-1.3642750673980435,-1.420575472809286,12.25376094860456,1.7381162018399163,1.9309087030478367,1.571295329793592,0.038930633110040025,0.5281606636689636,0.26166372077571753,-0.14138324179298997,6.221928094887357,6.221928094887357,6.221928094887357,6.221928094887357,6.221928094887357,5.0,0.0,1.0,0.0,0.0
22.0,0.9545454545454546,9.870364719583508,936.0,9.341104026623219,0.8730889959310786,0.6024105804048998,0.5896953512955861,0.5727880018030177,0.8730889959310786,0.6024105804048998,0.5896953512955861,0.5727880018030177,-0.3298806017712983,-0.028843908075413493,-0.04981124909463105,-0.031943353431469174,-1.2327303463943413,-1.1180580972070437,-1.337086871079247,-1.2778893316422224,2.741502370993114,1.5502450629660132,1.3631660921573558,1.336469863973045,1.3188366537903775,0.3658001011176877,0.12261831325151677,0.17120060944206364,9.870364719583508,9.870364719583508,9.870364719583508,9.870364719583508,9.870364719583508,2.0,0.0,0.0,0.0,1.0
25.0,0.44,7.303780748177119,158.0,56.60613682627714,3126.9195676788463,66.92295481913295,43.15389268370557,14.622088646039957,3126.9195676788463,66.92295481913295,43.15389268370557,14.622088646039957,-676.2475703283873,-17.803647093026804,-6.9164574176600935,0.9666221793775185,-4675.84049600312,-112.47181506614301,-116.07567161283946,-32.752314072149,17924.354406708713,328.55804069077016,219.9974946368876,44.88211639999549,2.070480505098682,2.2229035743864087,1.7906139046202685,0.14194189535058016,7.303780748177119,7.303780748177119,7.303780748177119,7.303780748177119,7.303780748177119,2.0,0.0,0.0,1.0,0.0
167.0,0.005988023952095809,8.894817763308016,476.0,10000.0,673.2307066215202,380.465257404461,278.9455659580716,249.67119572793294,673.2307066215202,380.465257404461,278.9455659580716,249.67119572793294,-384.1017423165273,-100.90023635313338,-1.3065344940522745,5.760115012405057,-865.2562385585483,-509.96020734906716,-670.3376194718521,-723.6924668505773,1170.082709033693,1203.55573985879,1006.867558501943,1229.6987554194861,0.5157834760537208,1.7441604507480042,0.1708492154804458,0.39960239256701346,8.894817763308016,8.894817763308016,8.894817763308016,8.894817763308016,8.894817763308016,1.0,1.0,0.0,0.0,0.0
21.0,0.047619047619047616,9.076815597050764,540.0,163.80287178400064,52.008941544304655,0.8173830046731937,0.35124569188172333,0.29846853189412326,52.008941544304655,0.8173830046731937,0.35124569188172333,0.29846853189412326,-5.3138478317504845e-05,-0.0016014794666591738,-0.055186921804178696,0.00686854789068192,-89.50037636224515,-1.0026672115868516,-0.6174626337993944,-0.769014804765779,89.50060023148127,1.018424544974515,1.1883102128608167,0.9238596465920884,1.3173531463733619e-07,0.000667597620730872,1.6409749275045085,0.14564377069396342,9.076815597050764,9.076815597050764,9.076815597050764,9.076815597050764,9.076815597050764,3.0,1.0,0.0,0.0,0.0
10.0,0.3,9.919029397159857,1000.0,8.191159091606552,8.242808452293719,2.0364197989113477,1.3647969686207286,0.7882848365597462,8.242808452293719,2.0364197989113477,1.3647969686207286,0.7882848365597462,-0.643025606285728,-0.23571670621131924,-0.21349146811927985,0.0440149187803142,-16.65858826072492,-5.455464602094204,-3.9436966276721916,-2.3871049517457728,17.93415557449342,9.288267725618116,4.62655529699396,2.6217906310634103,0.26008470363991204,0.6390822043676677,0.4872681984227234,0.006895390134069314,9.919029397159857,9.919029397159857,9.919029397159857,9.919029397159857,9.919029397159857,4.0,0.0,0.0,0.0,1.0
10.0,0.4,9.098839131608896,562.0,8.582469688035928,8.630838131517788,2.017001251193759,1.358204233451142,0.8258299310596497,8.630838131517788,2.017001251193759,1.358204233451142,0.8258299310596497,0.5709570710315217,-0.25726281331919204,-0.059231172623572054,-0.01520178651213101,-16.824618259417853,-5.006478367060638,-2.676144182046958,-2.278841448916206,17.431227474942297,8.21736950752256,4.104049164026355,2.462377509049876,-0.13763428276801598,0.5573837731755463,0.45261487251104193,-0.0051594743451849725,9.098839131608896,9.098839131608896,9.098839131608896,9.098839131608896,9.098839131608896,3.0,0.0,0.0,1.0,0.0
10.0,0.4,9.240167407247055,613.0,8.507472960563632,8.408601695057706,2.0423447305165223,1.354414721606839,0.8354816167777908,8.408601695057706,2.0423447305165223,1.354414721606839,0.8354816167777908,-0.9528981108736025,-0.14562462547786922,0.13420862981480894,0.026361068663356434,-16.067531055171614,-5.448325784873208,-3.529900534665251,-2.348360130905925,17.91224670778513,9.34972034083721,4.520324820245126,2.4006666075997964,0.3173214987034919,0.47396778366778747,-0.30306998700120974,-0.06253619494343393,9.240167407247055,9.240167407247055,9.240167407247055,9.240167407247055,9.240167407247055,3.0,0.0,1.0,0.0,0.0
10.0,0.4,9.640216887159266,844.0,7.055487214014143,7.550391317839842,1.7234515403368555,1.1092551169892357,0.7597451077184467,7.550391317839842,1.7234515403368555,1.1092551169892357,0.7597451077184467,-0.10973019398413372,-0.21657885999846788,0.09221082473090501,-0.009400902415412069,-16.191693912008684,-3.975209602056431,-4.06627719401323,-2.0000064238110458,18.551702304819003,8.327869293255883,4.558240897221108,2.5514408878745183,0.2620086970195232,0.8034903590570394,-0.3204430555674757,0.2956296771796483,9.640216887159266,9.640216887159266,9.640216887159266,9.640216887159266,9.640216887159266,1.0,1.0,0.0,0.0,0.0
10.0,0.4,9.618541490945999,825.0,8.06854995124394,8.71788281604999,2.0990414478066866,1.379470203811424,0.8025590130466514,8.71788281604999,2.0990414478066866,1.379470203811424,0.8025590130466514,0.07115692514677731,-0.2864327896541803,-0.1573878530228043,0.012789789382458203,-16.267086694165833,-5.330472228473124,-2.74304730255049,-2.309783645314579,17.99912537241853,8.147396652868599,4.467837150817108,2.4719174787458695,-0.04956926772294537,0.5750434444849297,0.521144414880515,-0.0349237497860213,9.618541490945999,9.618541490945999,9.618541490945999,9.618541490945999,9.618541490945999,6.0,0.0,0.0,1.0,0.0
10.0,0.4,8.985687050128798,526.0,7.541719868233943,7.478100110397298,1.754170744185837,1.108153330822126,0.7484338325929158,7.478100110397298,1.754170744185837,1.108153330822126,0.7484338325929158,-0.4089042268472461,-0.19743820395671058,0.09339213561917453,0.022616260189655454,-16.06330295212763,-3.85694828759248,-3.7995648167147227,-1.9463536550295242,18.27013970351652,8.390869724987686,4.120802109546613,2.556680112232381,0.2906452643317889,0.8294335826228025,-0.27557307175462237,0.33480046002329084,8.985687050128798,8.985687050128798,8.985687050128798,8.985687050128798,8.985687050128798,2.0,0.0,1.0,0.0,0.0
857.0,0.6697782963827305,9.301558081374857,652.0,35.310456994562806,2.6018524403432535,0.7201646792334745,0.6518137421542867,0.5307350155695418,2.6018524403432535,0.7201646792334745,0.6518137421542867,0.5307350155695418,-0.008734656049883036,0.3355348549783199,-0.2611654962561458,-0.02897079011144734,-3.984452190231706,-1.882875181733894,-0.8808931899028919,-1.530829290579603,4.1922257129764855,1.9140703286555967,3.765966188156297,1.9579676528572627,0.030337637290837993,-0.24503980938731798,1.2291919776450952,0.754535281574271,9.301558081374857,9.301558081374857,9.301558081374857,9.301558081374857,9.301558081374857,6.0,0.0,0.0,1.0,0.0
61.0,0.01639344262295082,7.700439718141067,208.0,441.4574405738261,0.7551136585527438,0.5983735256519457,0.5328430750051052,0.38671870842378525,0.7551136585527438,0.5983735256519457,0.5328430750051052,0.38671870842378525,0.004984206851663451,-0.09751262019838056,0.2264264082068084,-0.013809258657746425,-1.4700539169220734,-1.212138380654422,-0.9076481384661067,-0.9377395650556395,1.7942307856423072,1.3770581210730697,1.041999208644102,1.0955483083756359,0.19919981373160303,0.31383508238915014,0.015029376382600256,0.18484620784167516,7.700439718141067,7.700439718141067,7.700439718141067,7.700439718141067,7.700439718141067,1.0,1.0,0.0,0.0,0.0
16.0,0.4375,9.238404739325029,604.0,37.39381509452813,3626.5930608372455,152.01436187825712,11.944378280807161,5.434754182730256,3626.5930608372455,152.01436187825712,11.944378280807161,5.434754182730256,-863.922965257105,-22.07390648701554,-2.522578683827075,-1.1782960067182593,-869.1405804313986,-208.21114756222613,-17.89859020361251,-10.591268813051157,50231.552648318335,803.8568841676616,46.89065823831257,53.19126899246476,10.14022181182786,1.1520261635783209,1.0653772014513418,2.877582149042645,9.238404739325029,9.238404739325029,9.238404739325029,9.238404739325029,9.238404739325029,2.0,0.0,0.0,1.0,0.0
21.0,0.19047619047619047,9.05799172275913,533.0,34.07731306968911,2915.055304438073,11.573123709276453,9.372379710229715,2.841775095978563,2915.055304438073,11.573123709276453,9.372379710229715,2.841775095978563,-1074.4766294990768,-2.901107541041363,-1.199746215221397,-0.5219951306842108,-3177.5088229208354,-21.817314940047726,-24.596304291581603,-4.635655995379428,14996.539606974644,41.366734398972156,41.13541501492987,7.443632138893337,1.8350903992582603,1.0581647278065154,0.8829759499827542,1.0129557101380662,9.05799172275913,9.05799172275913,9.05799172275913,9.05799172275913,9.05799172275913,3.0,0.0,1.0,0.0,0.0
571.0,0.9929947460595446,9.430452551665548,690.0,49.13003901407688,5210.102648733492,5.743203966109421,4.206212024251137,2.974771022844654,5210.102648733492,5.743203966109421,4.206212024251137,2.974771022844654,-1012.3861933086264,-1.7552347596443578,0.5103498882307149,0.5909514595068608,-1017.386303720146,-9.65006483735852,-17.110041380276343,-14.497978963735976,98982.61538555891,48.938985189381505,39.99740882356267,18.72975972619749,13.140654854872635,2.712602882577474,0.9781367283002792,-1.2777155171680818,9.430452551665548,9.430452551665548,9.430452551665548,9.430452551665548,9.430452551665548,3.0,0.0,0.0,0.0,1.0
7.0,0.2857142857142857,6.46963087410744,90.0,13.89607303766471,131.74121506256714,13.346981052271405,3.6078897816821676,3.1539305126715003,131.74121506256714,13.346981052271405,3.6078897816821676,3.1539305126715003,-15.940365031192991,-2.997412127717581,-0.6382547264680434,-0.4038211077587195,-81.98580656323735,-13.855700099303853,-5.702939544732258,-6.722945120388613,664.2039126387035,38.901445710880076,7.957598557543309,7.4785950975580295,4.365539506310304,1.4147285906781808,0.5307763491236648,0.24937218142924739,6.46963087410744,6.46963087410744,6.46963087410744,6.46963087410744,6.46963087410744,6.0,0.0,0.0,1.0,0.0
40.0,0.225,8.113742166049237,277.0,97.62514691826208,5034.649537141367,344.2027482463456,107.04140786127566,55.57335035124412,5034.649537141367,344.2027482463456,107.04140786127566,55.57335035124412,-59.27341625501007,44.00354979447301,1.0569698054327312,1.9299959358104026,-12209.47816778138,-759.2458404985559,-250.49593719878257,-115.78041334256883,12941.976017131597,1855.7010460570566,254.91071553608325,118.24874020530069,0.008723347542051034,0.4094928666568687,0.08352385607530681,-0.02959515753197307,8.113742166049237,8.113742166049237,8.113742166049237,8.113742166049237,8.113742166049237,3.0,0.0,0.0,1.0,0.0
10.0,0.1,6.857980995127556,116.0,52.68277424686109,346.004720986358,25.107013818948484,17.23517900784264,15.40322533512401,346.004720986358,25.107013818948484,17.23517900784264,15.40322533512401,-63.66665876648957,-5.210405554057125,-1.8764218670155697,0.2506549861074027,-488.4219938243996,-36.02416528254571,-37.88078943375521,-37.40281485929251,1165.7904584831347,112.93048447889818,49.54534229871125,39.042408014191466,1.4261463367740408,1.7593714291714175,0.5854381193587604,-0.024819367633171552,6.857980995127556,6.857980995127556,6.857980995127556,6.857980995127556,6.857980995127556,1.0,1.0,0.0,0.0,0.0
9.0,0.1111111111111111,9.584962500721197,768.0,37.091995811037975,116.00248959071077,30.54187234190783,19.763042997020328,14.07778587549603,116.00248959071077,30.54187234190783,19.763042997020328,14.07778587549603,-49.58944238171715,3.74040235642303,-2.1562432512128353,0.10493878839354195,-91.50361145899511,-86.25129167018038,-50.13882823141495,-45.47111196980703,767.4743100192825,114.92981470810065,77.41258437708274,75.4622216303164,2.2625847607576,-0.31598476532704095,1.6821035667405686,0.2357791003450375,9.584962500721197,9.584962500721197,9.584962500721197,9.584962500721197,9.584962500721197,3.0,0.0,1.0,0.0,0.0
55.0,0.01818181818181818,7.146126892007299,170.0,103.73915511370102,9.954125213534633,2.1254140721483843,1.808233293377348,1.379033789822274,9.954125213534633,2.1254140721483843,1.808233293377348,1.379033789822274,-7.936751825897421,-0.24984646585549403,-0.005213403107424197,0.033747092573782896,-11.735268263792744,-3.9377318281069007,-6.010702906699596,-3.2664668974966493,15.020679173466124,5.8650706607591525,6.738625242411393,3.7362950339124854,0.21065057722347422,0.6279176412372551,0.5030020151400961,-0.048060715307208554,7.27553865671318,7.287303362595533,7.291743877314142,7.315273289078847,7.3270379949612,1.0,1.0,0.0,0.0,0.0
344.0,0.9825581395348837,8.392317422778817,336.0,32.81377137047606,2.6510958493989123,0.29864005331560217,0.14920921548167299,0.12766667375734847,2.6510958493989123,0.29864005331560217,0.14920921548167299,0.12766667375734847,-1.1472359146317206,-0.11534680085042714,-0.004737384312751737,-0.0015993290307582406,-2.174231324552516,-0.5706330837741648,-0.4018484525190268,-0.3966987835459963,4.870690220165734,0.775141348036689,0.483553768822352,0.5713858266283958,0.8721146382781336,0.5750100478847836,0.3534523835071277,0.2854959924350499,8.392317422778817,8.392317422778817,8.392317422778817,8.392317422778817,8.392317422778817,2.0,1.0,0.0,0.0,0.0
